Stock Name,NSE Symbol,Category,Exchange,Token ID,Date,Open (₹),High (₹),Low (₹),Close (₹),Volume,Prev Close (₹),Change (₹),Change (%)
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-03,880.0,880.5,845.05,853.7,581622,823.9,29.8,3.6169
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-04,860.0,864.3,838.0,841.1,816586,853.7,-12.6,-1.4759
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-05,842.0,847.9,827.0,828.95,454698,841.1,-12.15,-1.4445
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-06,827.05,827.95,812.3,823.55,354957,828.95,-5.4,-0.6514
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-09,830.05,848.95,819.35,845.6,547253,823.55,22.05,2.6774
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-10,848.0,860.15,839.0,846.95,447090,845.6,1.35,0.1596
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-11,848.8,859.5,846.8,850.8,430555,846.95,3.85,0.4546
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-12,851.0,869.8,833.55,839.85,1540822,850.8,-10.95,-1.287
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-13,830.0,834.25,819.0,823.85,451730,839.85,-16.0,-1.9051
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-16,830.45,932.0,828.0,881.45,22776662,823.85,57.6,6.9916
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-17,887.45,892.55,876.85,884.7,1741490,881.45,3.25,0.3687
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-18,883.1,898.5,862.85,890.5,1068111,884.7,5.8,0.6556
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-19,896.0,931.75,880.0,888.3,2709416,890.5,-2.2,-0.2471
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-20,884.15,894.9,878.0,891.7,440459,888.3,3.4,0.3828
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-23,895.0,906.4,885.55,893.0,384128,891.7,1.3,0.1458
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-24,886.9,950.0,885.55,944.85,10308556,893.0,51.85,5.8063
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-25,948.0,990.0,942.95,978.2,5721916,944.85,33.35,3.5297
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-26,983.0,993.9,963.7,972.15,966038,978.2,-6.05,-0.6185
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-02-27,969.0,999.0,960.0,988.5,2003619,972.15,16.35,1.6818
Natco Pharma,NATCOPHARM,Pharma,NSE,3918,2026-03-02,925.15,967.85,925.15,956.25,1073411,988.5,-32.25,-3.2625
